#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
-0.0693321,0.23144,0.109736,36.6714,-228.421,-190.396,0,5e+08,6.63e-26,1.60218e-19,40Ar+,23
-0.197251,-0.0652956,0.29276,-102.048,264.086,236.588,0,5e+08,6.63e-26,1.60218e-19,40Ar+,28
0.309596,0.208453,-0.30155,223.419,-583.609,-72.1659,0,5e+08,6.63e-26,1.60218e-19,40Ar+,53
0.465051,-0.186117,0.41667,-232.936,-181.696,-282.087,0,5e+08,6.63e-26,1.60218e-19,40Ar+,60
-0.0686056,0.473681,-0.21157,-271.404,-318.454,11.3229,0,5e+08,6.63e-26,1.60218e-19,40Ar+,18
-0.458715,-0.283513,-0.0319519,-56.7173,224.201,-73.5696,0,5e+08,6.63e-26,1.60218e-19,40Ar+,14
0.402021,-0.0702594,0.176088,257.752,152.29,-181.502,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
0.0498576,-0.0726554,-0.0625326,602.441,-107.587,-288.359,0,5e+08,6.63e-26,1.60218e-19,40Ar+,42
-0.263151,-0.084006,0.123076,-284.245,-222.184,100.17,0,5e+08,6.63e-26,1.60218e-19,40Ar+,11
-0.042085,-0.0784331,-0.471495,168.202,264.31,-86.718,0,5e+08,6.63e-26,1.60218e-19,40Ar+,25
0.260909,0.267668,-0.403269,-107.07,272.184,-339.9,0,5e+08,6.63e-26,1.60218e-19,40Ar+,49
0.495191,0.434418,-0.186408,293.846,465.631,-66.4339,0,5e+08,6.63e-26,1.60218e-19,40Ar+,50
0.0292586,-0.356264,-0.440158,-2.63734,50.8587,-410.419,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
