#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
-0.481634,0.210036,0.148216,-186.066,-388.804,112.315,0,5e+08,6.63e-26,1.60218e-19,40Ar+,7
0.352103,-0.251763,0.360262,-260.796,164.566,18.5676,0,5e+08,6.63e-26,1.60218e-19,40Ar+,64
0.370577,-0.244155,0.00822712,360.248,176.029,-222.733,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
0.152699,-0.482217,0.105146,-76.2024,-364.566,-16.055,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
-0.274037,-0.0589261,0.135549,300.243,-72.5042,-19.034,0,5e+08,6.63e-26,1.60218e-19,40Ar+,11
-0.203651,-0.312931,0.249113,-150.132,218.596,229.08,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
-0.153029,0.200578,-0.318346,-433.694,-281.601,199.396,0,5e+08,6.63e-26,1.60218e-19,40Ar+,21
-0.409961,-0.191453,0.314613,-4.6807,-183.307,-279.21,0,5e+08,6.63e-26,1.60218e-19,40Ar+,12
0.132776,-0.314082,0.0242434,-114.617,149.464,-240.321,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
0.22283,-0.308909,0.227604,520.058,-249.688,294.462,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
-0.0437741,0.255383,-0.24165,390.488,111.784,348.363,0,5e+08,6.63e-26,1.60218e-19,40Ar+,18
-0.264619,0.218011,0.227568,15.3985,51.1064,184.888,0,5e+08,6.63e-26,1.60218e-19,40Ar+,7
0.0977782,0.294787,0.25493,-56.5817,-157.331,-42.2125,0,5e+08,6.63e-26,1.60218e-19,40Ar+,36
0.122023,0.227763,-0.274172,-151.715,-218.131,-253.436,0,5e+08,6.63e-26,1.60218e-19,40Ar+,37
0.0139468,-0.400436,-0.487022,464.478,44.601,-121.49,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
0.339178,-0.0885917,-0.109353,267.815,386.741,-413.556,0,5e+08,6.63e-26,1.60218e-19,40Ar+,58
0.413206,-0.00890327,0.203513,-307.818,519.2,-408.411,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
-0.306822,0.029229,0.0532661,-234.815,132.467,74.1158,0,5e+08,6.63e-26,1.60218e-19,40Ar+,7
-0.0251818,-0.314472,-0.492886,45.9136,-10.1333,-275.416,0,5e+08,6.63e-26,1.60218e-19,40Ar+,29
-0.339211,-0.314798,0.025467,39.67,182.321,478.744,0,5e+08,6.63e-26,1.60218e-19,40Ar+,15
-0.241435,0.391688,0.488013,264.346,367.192,-131.093,0,5e+08,6.63e-26,1.60218e-19,40Ar+,20
-0.123722,0.46663,-0.376651,-209.644,37.3073,307.504,0,5e+08,6.63e-26,1.60218e-19,40Ar+,17
0.193868,0.423505,-0.21823,301.476,-104.851,117.298,0,5e+08,6.63e-26,1.60218e-19,40Ar+,34
-0.386066,-0.15859,-0.494278,64.7853,-286.919,-175.033,0,5e+08,6.63e-26,1.60218e-19,40Ar+,9
-0.174879,-0.390302,-0.248574,80.6745,-148.439,-275.345,0,5e+08,6.63e-26,1.60218e-19,40Ar+,30
-0.258135,0.0914719,-0.274986,71.6796,523.868,243.211,0,5e+08,6.63e-26,1.60218e-19,40Ar+,5
-0.12793,0.451801,0.432185,403.499,391.618,-253.693,0,5e+08,6.63e-26,1.60218e-19,40Ar+,20
