#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#weight,#mass,#charge_number,#species
-0.487921,0.259683,0.132619,8.70597,51.4855,28.3078,500000000,6.63E-26,1,40Ar+
0.102643,-0.133132,-0.127268,-70.7418,18.4449,11.2611,500000000,6.63E-26,1,40Ar+
0.0673311,-0.351818,-0.371615,20.8902,4.89513,9.20993,500000000,6.63E-26,1,40Ar+
-0.109098,-0.00525017,-0.221767,47.4964,30.529,-51.5863,500000000,6.63E-26,1,40Ar+
0.214027,-0.401315,0.0389138,16.8434,-21.9082,19.289,500000000,6.63E-26,1,40Ar+
0.118612,0.0907118,0.37213,21.5654,17.0674,-11.8262,500000000,6.63E-26,1,40Ar+
0.165191,-0.101559,-0.0475986,2.82019,6.28404,-25.2863,500000000,6.63E-26,1,40Ar+
-0.363556,-0.191786,0.437604,34.0153,65.2957,43.8596,500000000,6.63E-26,1,40Ar+
-0.411916,0.453501,0.221711,4.72696,-34.4115,49.4465,500000000,6.63E-26,1,40Ar+
-0.27182,-0.105171,-0.294553,26.8217,-20.0643,16.024,500000000,6.63E-26,1,40Ar+
-0.399233,0.254097,0.0364681,-23.5833,-40.4445,-6.48642,500000000,6.63E-26,1,40Ar+
0.321729,-0.0993589,0.475926,-10.2119,-67.017,-32.021,500000000,6.63E-26,1,40Ar+
0.447018,-0.168649,-0.368825,6.78675,14.1756,20.771,500000000,6.63E-26,1,40Ar+
0.21736,-0.0635117,0.425364,-59.79,36.823,-27.4412,500000000,6.63E-26,1,40Ar+
-0.0999599,0.045279,-0.219625,-67.438,35.0173,9.8291,500000000,6.63E-26,1,40Ar+
0.175063,0.193532,-0.497034,-48.7096,-32.2429,-6.19751,500000000,6.63E-26,1,40Ar+
0.0637274,-0.0100157,0.0106717,-7.6482,51.3146,46.9304,500000000,6.63E-26,1,40Ar+
0.381885,-0.105025,-0.222507,18.2583,-44.4403,42.2029,500000000,6.63E-26,1,40Ar+
-0.372108,0.273401,0.232189,-12.5886,-42.9659,-33.7506,500000000,6.63E-26,1,40Ar+
0.128238,0.235199,-0.128112,64.7996,-6.95772,0.0270138,500000000,6.63E-26,1,40Ar+
0.00977746,0.30682,-0.00795288,-8.84276,-0.224698,-25.0719,500000000,6.63E-26,1,40Ar+
0.211429,-0.164872,0.383579,25.1011,-0.788246,45.913,500000000,6.63E-26,1,40Ar+
0.119614,-0.316674,-0.304283,14.209,-38.2141,-17.2757,500000000,6.63E-26,1,40Ar+
-0.288517,0.350055,0.145034,19.0772,19.0785,0.870102,500000000,6.63E-26,1,40Ar+
-0.442877,0.0463323,-0.234796,60.4863,27.9224,18.0094,500000000,6.63E-26,1,40Ar+
-0.307429,-0.0864712,-0.379966,78.0705,19.0969,-12.7435,500000000,6.63E-26,1,40Ar+
0.133995,-0.103891,0.229899,1.10901,29.2886,-38.1729,500000000,6.63E-26,1,40Ar+
-0.374896,-0.100402,0.239422,-37.3553,-70.3911,14.0921,500000000,6.63E-26,1,40Ar+
0.342185,0.479715,-0.130823,26.6901,-3.12364,-4.63115,500000000,6.63E-26,1,40Ar+
0.339622,-0.486265,0.0650697,-25.3144,-36.6611,46.1953,500000000,6.63E-26,1,40Ar+
-0.157994,-0.40126,0.4249,-39.9157,46.661,14.5298,500000000,6.63E-26,1,40Ar+
0.316047,-0.107482,-0.474259,-17.5977,-6.76879,-6.39496,500000000,6.63E-26,1,40Ar+
0.297677,-0.211462,0.0607489,34.927,4.85059,-41.6554,500000000,6.63E-26,1,40Ar+
-0.00913652,0.399781,-0.146911,-21.9295,-7.06315,2.7032,500000000,6.63E-26,1,40Ar+
-0.365856,0.105744,-0.199818,-46.5676,-23.5459,3.85405,500000000,6.63E-26,1,40Ar+
-0.128913,-0.208086,-0.057667,-23.216,-19.4921,3.19146,500000000,6.63E-26,1,40Ar+
-0.14756,0.0212888,0.404311,21.4615,21.3383,-0.507222,500000000,6.63E-26,1,40Ar+
0.0313959,-0.458773,0.388092,29.456,32.0431,-23.8134,500000000,6.63E-26,1,40Ar+
0.216363,0.407275,-0.0523798,16.7694,20.1055,-10.0975,500000000,6.63E-26,1,40Ar+
0.274068,-0.273258,0.133384,39.159,-18.1838,-57.4022,500000000,6.63E-26,1,40Ar+
-0.475074,-0.0221184,-0.331493,2.2415,-4.16217,33.897,500000000,6.63E-26,1,40Ar+
0.237961,0.483631,-0.397727,-36.593,-22.286,-12.4117,500000000,6.63E-26,1,40Ar+
-0.012186,0.233655,-0.106341,-10.7175,5.59233,8.81949,500000000,6.63E-26,1,40Ar+
0.0570592,0.166663,0.412445,5.26822,-21.2311,37.5873,500000000,6.63E-26,1,40Ar+
-0.0429247,0.360001,0.240688,-42.4573,-19.4398,-15.8126,500000000,6.63E-26,1,40Ar+
0.240818,0.483338,-0.227505,57.3346,-10.6819,46.0728,500000000,6.63E-26,1,40Ar+
0.0901621,0.335911,-0.0735954,-58.3305,2.84411,-2.75839,500000000,6.63E-26,1,40Ar+
0.0238656,-0.343745,-0.260771,-18.3051,-42.0019,17.3292,500000000,6.63E-26,1,40Ar+
-0.36637,0.416806,-0.0924637,-39.6573,1.02716,-10.6144,500000000,6.63E-26,1,40Ar+
-0.325929,0.493154,-0.443028,37.4639,-25.4143,28.9756,500000000,6.63E-26,1,40Ar+
0.10453,0.217218,-0.220751,5.06559,-0.851255,20.4347,500000000,6.63E-26,1,40Ar+
0.186172,-0.0755436,-0.357698,-50.9465,-62.0642,-2.14513,500000000,6.63E-26,1,40Ar+
-0.42097,-0.197878,-0.394674,34.9996,-27.9079,24.0523,500000000,6.63E-26,1,40Ar+
-0.338292,0.381105,-0.157023,2.44343,6.99948,17.9967,500000000,6.63E-26,1,40Ar+
-0.216228,-0.411599,-0.0115026,34.0645,26.4491,-18.8882,500000000,6.63E-26,1,40Ar+
-0.26691,0.302376,-0.252659,-12.8217,8.31414,-5.40497,500000000,6.63E-26,1,40Ar+
0.424473,0.421029,0.420748,-11.3465,24.4015,5.41952,500000000,6.63E-26,1,40Ar+
0.344081,0.499671,-0.0587566,-28.9101,-65.4466,-11.6945,500000000,6.63E-26,1,40Ar+
-0.422952,0.405478,-0.198198,-21.3312,-27.7897,-7.92652,500000000,6.63E-26,1,40Ar+
0.314161,-0.0489751,0.270509,-6.75687,23.9348,16.2931,500000000,6.63E-26,1,40Ar+
0.404018,0.415443,-0.00239505,13.1332,31.3657,18.3009,500000000,6.63E-26,1,40Ar+
0.452658,0.383621,0.298591,-22.7075,-13.4042,1.63051,500000000,6.63E-26,1,40Ar+
-0.118156,0.328636,-0.306365,41.5269,15.1122,18.7635,500000000,6.63E-26,1,40Ar+
0.430222,-0.0690281,0.0804556,-17.4074,-10.2433,55.6029,500000000,6.63E-26,1,40Ar+
-0.287523,0.474174,-0.127529,-8.15489,-6.00874,48.3198,500000000,6.63E-26,1,40Ar+
-0.259308,-0.260522,0.425748,-29.6139,1.06414,-3.27851,500000000,6.63E-26,1,40Ar+
0.208639,0.400603,0.404084,38.6577,0.785052,-14.3128,500000000,6.63E-26,1,40Ar+
-0.0751039,0.0904236,-0.44575,18.501,21.1433,32.6877,500000000,6.63E-26,1,40Ar+
0.481971,0.262701,0.495938,-17.4267,-29.8758,29.1188,500000000,6.63E-26,1,40Ar+
0.0371137,-0.375376,0.262917,10.9773,-8.85368,-8.25074,500000000,6.63E-26,1,40Ar+
0.0653377,0.407379,0.224453,-33.4085,-2.06432,-27.3549,500000000,6.63E-26,1,40Ar+
0.297999,0.0363054,-0.319452,8.76679,-10.7938,-18.0602,500000000,6.63E-26,1,40Ar+
0.118287,-0.303602,-0.171116,26.3779,-2.49943,18.3627,500000000,6.63E-26,1,40Ar+
0.238499,0.0944927,-0.390648,-17.9838,20.8718,-20.8551,500000000,6.63E-26,1,40Ar+
-0.0438888,0.248128,-0.0683687,32.1038,83.9296,-90.6471,500000000,6.63E-26,1,40Ar+
0.109861,-0.285577,-0.359987,5.19458,-23.4602,22.894,500000000,6.63E-26,1,40Ar+
-0.0483108,-0.330959,0.368945,3.13465,-3.54517,-22.5534,500000000,6.63E-26,1,40Ar+
-0.0682703,-0.000815613,-0.253883,40.415,-38.2265,-0.803902,500000000,6.63E-26,1,40Ar+
0.244824,-0.30466,-0.382854,29.3842,-6.59724,-34.3803,500000000,6.63E-26,1,40Ar+
-0.383751,-0.177809,-0.0216692,-24.1829,26.9277,-25.9298,500000000,6.63E-26,1,40Ar+
0.360434,0.32125,-0.357772,-12.2196,16.4047,6.61892,500000000,6.63E-26,1,40Ar+
0.225915,-0.428443,-0.142227,2.61897,-11.9963,37.8137,500000000,6.63E-26,1,40Ar+
-0.352099,-0.363561,-0.238324,13.1623,-2.25423,-20.9492,500000000,6.63E-26,1,40Ar+
-0.440542,0.244255,0.0652304,71.6913,-26.2237,7.38892,500000000,6.63E-26,1,40Ar+
-0.245005,0.00638143,-0.139804,-53.2491,66.2277,53.7613,500000000,6.63E-26,1,40Ar+
-0.294303,-0.325571,0.0188025,-43.6277,81.9199,40.2539,500000000,6.63E-26,1,40Ar+
-0.305441,0.432567,-0.39071,-10.6648,4.34831,16.6883,500000000,6.63E-26,1,40Ar+
-0.31423,-0.35658,0.217676,21.6174,10.318,-45.5521,500000000,6.63E-26,1,40Ar+
0.482596,0.480352,-0.0706834,0.775076,49.2829,-57.4781,500000000,6.63E-26,1,40Ar+
-0.249441,-0.203733,0.199544,-45.0802,-11.9671,-33.3502,500000000,6.63E-26,1,40Ar+
0.253938,-0.209339,-0.369875,-29.1152,-1.57584,42.7089,500000000,6.63E-26,1,40Ar+
-0.369112,-0.390742,-0.464058,-92.0149,15.7347,28.8041,500000000,6.63E-26,1,40Ar+
0.270639,-0.36744,0.325331,9.34647,21.3559,39.9121,500000000,6.63E-26,1,40Ar+
0.323424,-0.421373,0.43421,-47.3321,-7.59764,-14.2708,500000000,6.63E-26,1,40Ar+
-0.0687967,-0.284378,0.210169,-53.122,43.4741,13.1149,500000000,6.63E-26,1,40Ar+
0.275589,-0.428229,0.374739,31.0046,25.9097,48.2379,500000000,6.63E-26,1,40Ar+
0.436432,0.220916,-0.00713946,3.97686,-8.24674,40.0087,500000000,6.63E-26,1,40Ar+
-0.181532,-0.126897,-0.0871493,-3.20606,31.7853,13.0024,500000000,6.63E-26,1,40Ar+
-0.144131,0.128726,0.0615394,-20.0891,-7.94703,64.773,500000000,6.63E-26,1,40Ar+
0.316258,0.133717,-0.179373,9.79415,7.80085,34.4564,500000000,6.63E-26,1,40Ar+
0.010047,0.35795,-0.34894,-36.4432,-58.856,-24.0928,500000000,6.63E-26,1,40Ar+
0.0609878,0.433351,-0.0827129,4.67343,40.8306,-23.0527,500000000,6.63E-26,1,40Ar+
-0.255694,0.486352,-0.409324,-9.90399,29.6434,-2.76467,500000000,6.63E-26,1,40Ar+
-0.389743,0.398785,-0.149335,34.9269,34.4333,-47.1465,500000000,6.63E-26,1,40Ar+
0.0582936,-0.413521,0.146526,-20.1806,50.7988,-0.0938398,500000000,6.63E-26,1,40Ar+
-0.229251,-0.379282,-0.369861,-13.68,15.955,-21.3246,500000000,6.63E-26,1,40Ar+
0.00175846,0.340485,0.247002,-31.8927,12.3424,50.416,500000000,6.63E-26,1,40Ar+
-0.445113,0.166342,-0.495774,7.54835,-11.9327,-12.6988,500000000,6.63E-26,1,40Ar+
-0.178303,-0.429242,0.000905064,-38.1091,52.6515,-8.13651,500000000,6.63E-26,1,40Ar+
0.0939723,-0.280801,-0.493397,-28.6008,-18.1687,61.6284,500000000,6.63E-26,1,40Ar+
-0.474589,0.471829,0.392385,20.4626,-10.2766,-50.5275,500000000,6.63E-26,1,40Ar+
-0.367795,0.14065,0.290593,15.7459,-20.7836,-8.95203,500000000,6.63E-26,1,40Ar+
-0.201247,0.416942,0.0604158,-4.79582,12.7239,3.29088,500000000,6.63E-26,1,40Ar+
0.0130715,-0.361703,-0.260019,46.0206,-1.06557,-48.9382,500000000,6.63E-26,1,40Ar+
0.098991,-0.150453,-0.161842,36.9717,55.3877,-30.9999,500000000,6.63E-26,1,40Ar+
0.323247,-0.0932975,-0.473113,-21.6813,38.4372,14.5978,500000000,6.63E-26,1,40Ar+
-0.0831536,0.310091,-0.0925813,-6.17645,15.7805,-18.4196,500000000,6.63E-26,1,40Ar+
0.413181,-0.0620512,0.136055,-5.06455,-23.054,-24.0243,500000000,6.63E-26,1,40Ar+
0.168506,0.307983,-0.447699,-2.37045,15.5486,-4.83666,500000000,6.63E-26,1,40Ar+
-0.464289,-0.0207952,-0.354316,-11.4963,44.5777,-34.4835,500000000,6.63E-26,1,40Ar+
0.191898,-0.415246,-0.403527,29.2458,7.41244,-26.4022,500000000,6.63E-26,1,40Ar+
0.115119,-0.288434,-0.0562368,31.5442,-36.4082,-47.9331,500000000,6.63E-26,1,40Ar+
0.137696,0.40552,0.227697,-22.7964,66.0484,-14.3654,500000000,6.63E-26,1,40Ar+
-0.439163,0.267189,0.438502,24.9691,-5.38504,67.2597,500000000,6.63E-26,1,40Ar+
-0.0512369,0.404885,0.319215,46.8524,-20.2881,-9.99291,500000000,6.63E-26,1,40Ar+
0.39128,-0.187138,0.389942,-17.7671,-3.29542,7.14314,500000000,6.63E-26,1,40Ar+
0.434657,-0.0395534,0.229854,7.07208,-2.52458,-56.2379,500000000,6.63E-26,1,40Ar+
0.280981,0.104709,-0.399487,-11.7531,-91.909,13.2125,500000000,6.63E-26,1,40Ar+
-0.0709254,-0.481928,-0.0132334,-25.3927,2.63612,9.08679,500000000,6.63E-26,1,40Ar+
0.30691,0.36362,0.386841,13.3309,-8.75924,16.6152,500000000,6.63E-26,1,40Ar+
-0.412203,-0.0822498,-0.0751384,35.0457,-0.586104,15.8124,500000000,6.63E-26,1,40Ar+
-0.351599,0.196911,0.498529,-71.7396,-16.2428,44.0524,500000000,6.63E-26,1,40Ar+
-0.142375,-0.23147,-0.298678,8.65226,-71.3365,-17.4493,500000000,6.63E-26,1,40Ar+
0.184347,0.280324,-0.109794,1.37185,-45.7092,-15.0594,500000000,6.63E-26,1,40Ar+
0.442537,0.197746,-0.108359,-3.73024,71.1792,33.4877,500000000,6.63E-26,1,40Ar+
0.435298,0.243409,-0.114065,-8.12667,7.46206,31.5068,500000000,6.63E-26,1,40Ar+
0.495483,0.137747,-0.23639,-27.2426,12.8384,47.9105,500000000,6.63E-26,1,40Ar+
0.0103759,-0.0845589,-0.00734274,11.0868,38.0746,-36.4096,500000000,6.63E-26,1,40Ar+
-0.00794857,-0.0327272,-0.207544,21.7516,-15.9989,-2.26936,500000000,6.63E-26,1,40Ar+
0.20724,-0.0804122,0.330563,35.044,26.804,-39.9005,500000000,6.63E-26,1,40Ar+
0.156738,-0.0564385,0.0736681,55.3791,-16.5541,20.1106,500000000,6.63E-26,1,40Ar+
-0.256016,-0.474399,-0.361546,-4.44411,21.1233,-39.0427,500000000,6.63E-26,1,40Ar+
-0.193483,-0.193748,-0.498851,0.165391,-69.3053,48.7251,500000000,6.63E-26,1,40Ar+
0.377909,-0.0589957,-0.276585,-2.10951,-24.4739,8.55391,500000000,6.63E-26,1,40Ar+
-0.239857,-0.162075,-0.00510692,17.9257,-79.9026,-5.85345,500000000,6.63E-26,1,40Ar+
-0.25365,-0.174328,0.180412,-2.12879,-26.977,22.1102,500000000,6.63E-26,1,40Ar+
-0.104946,0.434577,-0.313498,-24.4088,71.3497,-30.4354,500000000,6.63E-26,1,40Ar+
0.0595808,-0.125663,0.355679,45.8119,-6.53929,-25.96,500000000,6.63E-26,1,40Ar+
0.125111,0.24424,0.178842,-33.1401,26.3733,-10.9542,500000000,6.63E-26,1,40Ar+
-0.227566,0.394523,0.372015,-38.9845,-0.403179,13.1993,500000000,6.63E-26,1,40Ar+
-0.373275,-0.00765014,-0.155609,-13.6242,38.0575,-25.3398,500000000,6.63E-26,1,40Ar+
-0.307169,0.169545,0.460227,29.0122,10.7718,5.37501,500000000,6.63E-26,1,40Ar+
0.348965,-0.056472,-0.175232,40.2747,-26.157,20.3265,500000000,6.63E-26,1,40Ar+
-0.101474,0.087647,0.329441,-22.5603,-24.0782,11.858,500000000,6.63E-26,1,40Ar+
-0.378615,0.0270225,-0.0272885,-47.0638,-23.3296,25.5596,500000000,6.63E-26,1,40Ar+
-0.162504,-0.260009,0.388527,22.858,-33.1796,6.29994,500000000,6.63E-26,1,40Ar+
-0.349039,0.00714835,-0.146919,-25.9148,0.0182032,15.6269,500000000,6.63E-26,1,40Ar+
0.404996,0.184722,-0.0989867,-56.7636,-32.526,15.9587,500000000,6.63E-26,1,40Ar+
0.10674,-0.377937,-0.42788,-8.68152,-45.5708,-12.8278,500000000,6.63E-26,1,40Ar+
-0.161871,-0.292782,0.363192,-7.06845,-20.8266,5.20565,500000000,6.63E-26,1,40Ar+
-0.377756,-0.442969,0.20396,6.67461,-2.04735,17.4546,500000000,6.63E-26,1,40Ar+
0.401045,-0.295523,-0.0753893,-1.70428,-37.7106,-4.00239,500000000,6.63E-26,1,40Ar+
0.22925,0.365529,-0.408362,2.20051,2.46873,-34.7839,500000000,6.63E-26,1,40Ar+
-0.131844,-0.311117,0.473938,27.6087,77.8077,-49.1843,500000000,6.63E-26,1,40Ar+
-0.263735,-0.338712,-0.272705,-44.3992,17.2684,-45.559,500000000,6.63E-26,1,40Ar+
-0.0736109,-0.235399,-0.231475,-31.3137,-37.7118,-27.7523,500000000,6.63E-26,1,40Ar+
0.38146,0.318512,-0.359575,-6.0464,-0.11781,27.8926,500000000,6.63E-26,1,40Ar+
0.00796793,0.0922826,0.39927,2.99324,-31.1841,16.0485,500000000,6.63E-26,1,40Ar+
-0.207154,0.395448,-0.417822,-12.6839,-7.59561,17.579,500000000,6.63E-26,1,40Ar+
-0.487662,-0.00136727,0.371087,0.30027,-58.938,13.5074,500000000,6.63E-26,1,40Ar+
-0.420238,-0.201293,0.383956,22.6302,-23.1057,-12.908,500000000,6.63E-26,1,40Ar+
-0.268228,-0.263219,0.492729,-26.5427,52.7468,16.3682,500000000,6.63E-26,1,40Ar+
0.186578,-0.271887,0.356042,19.6947,40.9187,12.7554,500000000,6.63E-26,1,40Ar+
0.0920644,0.462303,0.33295,44.1184,9.71302,-46.6646,500000000,6.63E-26,1,40Ar+
0.3263,0.175315,0.440017,10.4804,-36.507,7.25093,500000000,6.63E-26,1,40Ar+
0.36773,0.285449,-0.211891,-21.7689,-45.6233,-37.8037,500000000,6.63E-26,1,40Ar+
0.285213,0.240739,-0.0702873,-31.3921,25.4162,56.0534,500000000,6.63E-26,1,40Ar+
-0.452604,0.0708978,0.130087,28.9465,19.5182,-12.3936,500000000,6.63E-26,1,40Ar+
0.474476,0.0168511,-0.275842,8.9988,-60.1297,22.6783,500000000,6.63E-26,1,40Ar+
0.18795,-0.325926,0.163612,20.4542,-10.7604,-24.2116,500000000,6.63E-26,1,40Ar+
-0.0661224,0.338599,0.452583,-40.7789,-26.073,-62.247,500000000,6.63E-26,1,40Ar+
0.267078,-0.389416,-0.0196721,-21.2062,28.6737,15.8417,500000000,6.63E-26,1,40Ar+
0.497974,0.456869,0.186307,-21.3036,-8.32288,-4.8137,500000000,6.63E-26,1,40Ar+
0.169399,-0.245101,-0.480071,25.0332,21.096,10.5477,500000000,6.63E-26,1,40Ar+
0.0590123,-0.251099,-0.194512,-46.6987,-12.3558,-33.4784,500000000,6.63E-26,1,40Ar+
-0.12264,-0.349746,-0.198434,7.29026,-5.28933,11.3653,500000000,6.63E-26,1,40Ar+
-0.0724968,0.221656,-0.174975,-51.4104,8.05527,-5.79808,500000000,6.63E-26,1,40Ar+
0.00476691,-0.497107,0.0298342,-6.18423,-16.7461,-21.9068,500000000,6.63E-26,1,40Ar+
0.10984,0.347636,-0.493194,10.2694,-15.9977,29.1075,500000000,6.63E-26,1,40Ar+
-0.283739,-0.455192,-0.166881,-15.0515,-5.52745,2.00705,500000000,6.63E-26,1,40Ar+
0.43011,0.288216,0.11066,11.2127,23.815,40.4497,500000000,6.63E-26,1,40Ar+
-0.356735,-0.108945,0.145257,26.5229,-47.9689,-55.5151,500000000,6.63E-26,1,40Ar+
-0.103446,-0.457845,0.14071,36.796,53.9211,17.8529,500000000,6.63E-26,1,40Ar+
0.358492,-0.38708,0.281446,-1.93109,21.6501,-7.60049,500000000,6.63E-26,1,40Ar+
0.189622,-0.115984,-0.281805,14.8992,-23.4404,-37.7773,500000000,6.63E-26,1,40Ar+
0.366241,0.358265,-0.141371,11.1563,-15.6576,21.2109,500000000,6.63E-26,1,40Ar+
0.0782707,-0.186513,-0.318665,-16.8507,-16.7388,-9.50218,500000000,6.63E-26,1,40Ar+
-0.0136307,0.242756,-0.437498,9.03306,4.52487,30.8798,500000000,6.63E-26,1,40Ar+
0.426341,0.367324,0.04818,19.672,43.7256,-45.2547,500000000,6.63E-26,1,40Ar+
-0.062352,0.351522,0.224426,5.09148,-30.0928,-6.60274,500000000,6.63E-26,1,40Ar+
-0.216796,0.177553,0.347243,28.232,16.0843,43.8746,500000000,6.63E-26,1,40Ar+
-0.342474,-0.38133,0.264338,-30.1962,-40.7443,17.698,500000000,6.63E-26,1,40Ar+
-0.381553,0.486749,0.476894,-3.31101,-33.6046,23.474,500000000,6.63E-26,1,40Ar+
-0.301162,-0.297888,-0.380582,-12.7661,-34.1149,9.67726,500000000,6.63E-26,1,40Ar+
-0.416875,-0.353174,0.246218,50.2366,44.9162,-64.2892,500000000,6.63E-26,1,40Ar+
0.088931,0.372883,-0.402178,-26.5695,-21.1593,-11.4742,500000000,6.63E-26,1,40Ar+
-0.288192,0.414464,-0.339086,-77.0516,-25.7013,2.66161,500000000,6.63E-26,1,40Ar+
0.411966,-0.18294,-0.140746,-5.78972,-35.6381,61.4422,500000000,6.63E-26,1,40Ar+
0.123731,-0.0734213,-0.124903,48.4844,-37.6543,50.4947,500000000,6.63E-26,1,40Ar+
-0.325176,0.00457181,-0.121793,48.5819,-37.3065,-24.2718,500000000,6.63E-26,1,40Ar+
0.445623,-0.348905,0.247868,-27.592,-41.6704,-12.3171,500000000,6.63E-26,1,40Ar+
0.356498,-0.228523,-0.0742893,-6.53427,-1.14868,23.4776,500000000,6.63E-26,1,40Ar+
0.446782,0.268846,0.297247,-16.1559,-21.1921,-17.2208,500000000,6.63E-26,1,40Ar+
0.0256674,0.104065,0.404183,-21.8374,7.53567,30.6427,500000000,6.63E-26,1,40Ar+
0.269171,-0.0644647,-0.459978,33.9278,17.9851,-31.2362,500000000,6.63E-26,1,40Ar+
-0.109413,-0.429689,-0.0492265,-40.2452,-15.66,19.9295,500000000,6.63E-26,1,40Ar+
0.014165,-0.0145843,0.487735,22.0672,1.51886,-34.543,500000000,6.63E-26,1,40Ar+
-0.343079,0.143005,0.362212,-44.521,24.0972,-25.5649,500000000,6.63E-26,1,40Ar+
-0.452594,-0.108317,-0.0729223,53.5082,28.7401,-50.563,500000000,6.63E-26,1,40Ar+
-0.332683,-0.298258,0.162924,-9.73207,-28.3475,-14.2937,500000000,6.63E-26,1,40Ar+
0.466432,-0.465507,-0.251464,6.88429,65.15,-31.5755,500000000,6.63E-26,1,40Ar+
0.272737,0.0579496,0.264597,-1.69569,-21.5519,-29.2952,500000000,6.63E-26,1,40Ar+
-0.278655,0.0933562,0.266061,50.7554,-22.6261,-35.4162,500000000,6.63E-26,1,40Ar+
0.339308,-0.368541,0.310422,39.5424,-68.4439,-51.241,500000000,6.63E-26,1,40Ar+
0.0524808,-0.314116,0.367343,27.0277,-110.431,-13.1514,500000000,6.63E-26,1,40Ar+
0.0108234,0.359684,-0.0959564,14.1373,-16.427,-17.1721,500000000,6.63E-26,1,40Ar+
0.418661,-0.288898,-0.478618,-11.8679,36.1913,7.02553,500000000,6.63E-26,1,40Ar+
-0.254184,-0.284399,-0.393062,27.1184,15.6962,52.4576,500000000,6.63E-26,1,40Ar+
-0.191534,-0.372692,-0.166204,-8.73808,32.3147,59.2796,500000000,6.63E-26,1,40Ar+
0.291532,0.419112,-0.374691,14.4922,7.5278,-37.3012,500000000,6.63E-26,1,40Ar+
0.179174,0.418327,0.29375,-14.8304,7.93272,19.2027,500000000,6.63E-26,1,40Ar+
-0.0531011,-0.432127,-0.377422,71.3636,16.3183,26.6962,500000000,6.63E-26,1,40Ar+
-0.188866,-0.0235855,-0.07479,21.4333,31.8144,-52.4251,500000000,6.63E-26,1,40Ar+
0.330801,0.0144877,0.270618,-54.3016,-17.7813,-39.4868,500000000,6.63E-26,1,40Ar+
-0.168704,0.310904,-0.298002,-38.4579,-5.72223,61.8034,500000000,6.63E-26,1,40Ar+
-0.245196,-0.0360024,0.226072,-74.717,-11.2773,20.3684,500000000,6.63E-26,1,40Ar+
-0.453963,-0.130617,0.436601,46.4206,-24.4641,77.7828,500000000,6.63E-26,1,40Ar+
0.0738852,0.252598,-0.493552,-13.0613,33.186,-3.97789,500000000,6.63E-26,1,40Ar+
-0.156088,-0.447247,-0.0742799,-9.82271,-39.1487,-10.0274,500000000,6.63E-26,1,40Ar+
0.405041,-0.393628,-0.108477,-50.1627,11.4271,-1.67441,500000000,6.63E-26,1,40Ar+
0.197193,-0.451156,-0.278101,-47.403,19.5306,31.6633,500000000,6.63E-26,1,40Ar+
-0.107335,-0.136011,0.493931,34.9433,-21.9048,-44.9758,500000000,6.63E-26,1,40Ar+
-0.0742197,-0.458115,0.140908,80.1727,12.4663,-10.3057,500000000,6.63E-26,1,40Ar+
0.102608,-0.493226,0.102035,16.6489,10.6588,15.998,500000000,6.63E-26,1,40Ar+
0.0530914,-0.42286,0.407526,-29.3701,31.0263,-45.7705,500000000,6.63E-26,1,40Ar+
0.398553,0.302182,0.366205,-49.4073,-42.1618,-13.2325,500000000,6.63E-26,1,40Ar+
0.438742,-0.00822626,-0.342215,-17.7647,-41.6848,5.72816,500000000,6.63E-26,1,40Ar+
-0.0923875,0.418463,0.410222,-68.6728,23.9856,-49.3508,500000000,6.63E-26,1,40Ar+
0.112334,-0.265704,-0.100987,-43.5805,-66.6938,14.7715,500000000,6.63E-26,1,40Ar+
-0.274981,0.264651,-0.218794,95.9372,9.12997,26.7575,500000000,6.63E-26,1,40Ar+
0.13115,-0.183974,0.136989,-24.1877,60.2346,-16.1603,500000000,6.63E-26,1,40Ar+
0.127328,0.403898,-0.456112,23.2342,-24.6683,27.7922,500000000,6.63E-26,1,40Ar+
0.194336,0.285191,-0.157969,4.93309,36.0129,49.1405,500000000,6.63E-26,1,40Ar+
0.0661654,0.265242,0.290499,-17.4994,-26.3912,-48.2801,500000000,6.63E-26,1,40Ar+
-0.260788,0.353505,-0.191213,-38.1665,-9.66737,19.1757,500000000,6.63E-26,1,40Ar+
0.0705303,0.09397,0.349027,-4.82716,60.0658,35.4766,500000000,6.63E-26,1,40Ar+
0.367266,-0.493061,-0.0521112,-8.86226,18.5957,-5.81687,500000000,6.63E-26,1,40Ar+
-0.147919,-0.385304,-0.166125,-16.6302,32.3779,-28.8329,500000000,6.63E-26,1,40Ar+
0.472163,-0.0869213,-0.204892,1.57828,-6.32424,-17.5882,500000000,6.63E-26,1,40Ar+
-0.201297,-0.370763,-0.0556912,26.2088,39.8208,-16.4191,500000000,6.63E-26,1,40Ar+
-0.398607,0.298468,0.0723976,-41.8535,32.2214,75.5548,500000000,6.63E-26,1,40Ar+
-0.458957,-0.461872,0.211426,-26.233,-52.4706,-40.9267,500000000,6.63E-26,1,40Ar+
0.189346,-0.197723,0.0741576,-39.4052,31.682,-16.2636,500000000,6.63E-26,1,40Ar+
-0.455769,0.236321,0.33201,8.45694,-58.2995,-3.31322,500000000,6.63E-26,1,40Ar+
-0.333816,-0.006442,-0.0307586,-3.12364,-17.5501,-25.2077,500000000,6.63E-26,1,40Ar+
-0.300307,0.438063,-0.332434,-60.8219,3.9918,-21.5502,500000000,6.63E-26,1,40Ar+
