#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
0.2822,0.420139,-0.203846,-302.166,-187.498,85.0163,0,5e+08,6.63e-26,1.60218e-19,40Ar+,50
-0.133394,-0.0899924,0.403877,213.679,-47.1454,-34.8496,0,5e+08,6.63e-26,1.60218e-19,40Ar+,28
0.323703,0.034029,0.219809,11.8178,-242.204,-390.252,0,5e+08,6.63e-26,1.60218e-19,40Ar+,55
0.295886,-0.192479,-0.0511929,232.747,153.488,-149.702,0,5e+08,6.63e-26,1.60218e-19,40Ar+,58
0.497401,-0.417348,-0.373534,19.2364,-112.134,161.048,0,5e+08,6.63e-26,1.60218e-19,40Ar+,61
-0.165562,0.361823,-0.264057,-33.5963,-84.5459,11.514,0,5e+08,6.63e-26,1.60218e-19,40Ar+,17
0.28629,-0.348736,-0.147741,-308.896,-42.5281,-145.89,0,5e+08,6.63e-26,1.60218e-19,40Ar+,62
-0.00230414,0.224019,0.439396,-8.05287,243.606,-4.90707,0,5e+08,6.63e-26,1.60218e-19,40Ar+,24
0.234584,0.205197,-0.384093,69.1079,-67.07,-43.6301,0,5e+08,6.63e-26,1.60218e-19,40Ar+,37
0.4567,0.165307,-0.470593,161.747,-9.99211,-191.403,0,5e+08,6.63e-26,1.60218e-19,40Ar+,53
0.284424,0.416286,0.286675,145.714,-64.8009,-60.6566,0,5e+08,6.63e-26,1.60218e-19,40Ar+,52
0.227324,-0.461166,0.0514897,-48.997,-115.438,-57.7429,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
0.0706898,-0.270047,0.296257,-21.3883,-21.8958,245.602,0,5e+08,6.63e-26,1.60218e-19,40Ar+,48
0.0239779,0.167433,0.475918,104.006,-158.621,195.458,0,5e+08,6.63e-26,1.60218e-19,40Ar+,40
0.440526,-0.492952,-0.203847,29.3673,103.138,-35.3065,0,5e+08,6.63e-26,1.60218e-19,40Ar+,62
0.43737,0.39918,0.407724,-37.6204,-5.29029,28.5509,0,5e+08,6.63e-26,1.60218e-19,40Ar+,52
-0.37279,-0.201691,-0.138202,96.5115,-22.9273,5.06924,0,5e+08,6.63e-26,1.60218e-19,40Ar+,10
-0.217948,0.456284,0.18088,-168.557,125.321,-216.774,0,5e+08,6.63e-26,1.60218e-19,40Ar+,19
-0.0586971,0.253643,-0.299371,23.2762,104.253,-122.511,0,5e+08,6.63e-26,1.60218e-19,40Ar+,17
-0.325717,-0.309777,0.445395,363.138,143.632,-271.349,0,5e+08,6.63e-26,1.60218e-19,40Ar+,16
-0.173438,0.409141,-0.138614,-162.277,79.3562,375.987,0,5e+08,6.63e-26,1.60218e-19,40Ar+,18
0.192792,-0.174646,0.307305,135.539,-27.4649,7.91342,0,5e+08,6.63e-26,1.60218e-19,40Ar+,44
-0.152214,-0.100481,0.262266,-178.56,-20.8132,-66.8163,0,5e+08,6.63e-26,1.60218e-19,40Ar+,28
-0.280177,-0.06542,0.299527,-172.258,7.89933,9.5146,0,5e+08,6.63e-26,1.60218e-19,40Ar+,12
-0.0298578,-0.364913,-0.014994,172.526,41.937,0.497582,0,5e+08,6.63e-26,1.60218e-19,40Ar+,30
-0.435497,0.278103,-0.419266,-18.5949,-218.058,-94.5515,0,5e+08,6.63e-26,1.60218e-19,40Ar+,1
0.365594,0.311578,0.0325052,-178.669,100.411,88.0345,0,5e+08,6.63e-26,1.60218e-19,40Ar+,51
0.117703,8.18422e-05,-0.210876,-5.82466,-58.0492,-93.1037,0,5e+08,6.63e-26,1.60218e-19,40Ar+,38
0.436957,-0.278709,-0.0263364,71.8362,224.943,94.3976,0,5e+08,6.63e-26,1.60218e-19,40Ar+,62
-0.33514,-0.450461,0.242423,13.9919,-69.5259,36.2913,0,5e+08,6.63e-26,1.60218e-19,40Ar+,15
